SurveyNum,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2
252,10/10/2013,Fall 2013,5,Austen Liz Keri Adam,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
253,10/10/2013,Fall 2013,5,Austen and Liz ,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
254,10/10/2013,Fall 2013,5,Austen and Liz ,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
255,9/29/2013,Fall 2013,5,Allison,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
256,9/29/2013,Fall 2013,5,Allison,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
257,10/5/2013,Fall 2013,5,Austen/Elissa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
258,10/5/2013,Fall 2013,5,Austen/Elissa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,41,1000,2000
259,10/5/2013,Fall 2013,5,Austen/Elissa,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
260,10/5/2013,Fall 2013,5,Austen/Elissa,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
267,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
268,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
269,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,59,1000,2000
270,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
277,10/7/2013,Fall 2013,5,Colin and Catie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,44,1000,2000
278,10/7/2013,Fall 2013,5,Colin and Catie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
279,10/7/2013,Fall 2013,5,Colin and Catie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,71,1000,2000
280,10/7/2013,Fall 2013,5,Colin and Catie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
285,10/8/2013,Fall 2013,5,Allison,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,68,1000,2000
286,10/8/2013,Fall 2013,5,Allison,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,68,1000,2000
287,10/8/2013,Fall 2013,5,Allison,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
288,10/8/2013,Fall 2013,5,Allison,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
301,11/19/2013,Fall 2013,6,Zoe and Lad,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
302,11/19/2013,Fall 2013,6,Lindsay and Catie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
303,11/19/2013,Fall 2013,6,Zoe and Lad,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,44,1000,2000
304,11/19/2013,Fall 2013,6,Lindsay and Catie,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
305,11/19/2013,Fall 2013,6,Zoe and Lad,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
306,11/19/2013,Fall 2013,6,Lindsay and Catie,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
307,11/19/2013,Fall 2013,6,Zoe and Lad,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,57,1000,2000
308,11/19/2013,Fall 2013,6,Lindsay and Catie,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
311,11/20/2013,Fall 2013,6,Austen and Keri,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,68,1000,2000
312,11/20/2013,Fall 2013,6,Colin and Catie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
313,11/20/2013,Fall 2013,6,Austen and Keri,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
314,11/20/2013,Fall 2013,6,Colin and Catie,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
315,11/21/2013,Fall 2013,6,Zoe and Lad,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,47,1000,2000
316,11/21/2013,Fall 2013,6,Austen and Catie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
317,11/21/2013,Fall 2013,6,Zoe and Lad,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
318,11/21/2013,Fall 2013,6,Austen and Catie,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
325,1/25/2014,Winter 2014,7,"Lad, Keri, and Taylor",KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
326,1/25/2014,Winter 2014,7,"Liz, Stacey, Jess",KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
327,1/25/2014,Winter 2014,7,"Liz, Stacey, Jess",KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
328,1/25/2014,Winter 2014,7,"Lad, Keri, and Taylor",KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
329,1/25/2014,Winter 2014,7,"Jess, Lad, Taylor",Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
330,1/25/2014,Winter 2014,7,Lizard and Keri,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
331,1/25/2014,Winter 2014,7,Lizard and Keri,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
332,1/25/2014,Winter 2014,7,"Jess, Lad, Taylor",KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
333,1/26/2014,Winter 2014,7,Elissa and Taylor,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
334,1/26/2014,Winter 2014,7,Jessica and Lad,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
335,1/26/2014,Winter 2014,7,Jessica and Lad,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,43,1000,2000
336,1/26/2014,Winter 2014,7,Elissa and Taylor,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
337,1/26/2014,Winter 2014,7,Elissa and Taylor,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
338,1/26/2014,Winter 2014,7,Jess and Lad,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
339,1/26/2014,Winter 2014,7,Jess and Lad,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
340,1/26/2014,Winter 2014,7,Elissa and Taylor,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
343,2/8/2014,Winter 2014,7,Carlos and Allison Estape,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,28,1000,2000
344,2/8/2014,Winter 2014,7,Lad and Liz,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,28,1000,2000
345,2/8/2014,Winter 2014,7,Carlos and Allison Estape,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,27,1000,2000
346,2/8/2014,Winter 2014,7,Lad and Liz,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
347,2/8/2014,Winter 2014,7,Carlos and Allison Estape,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,23,1000,2000
348,2/8/2014,Winter 2014,7,Lad and Liz,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
350,1/28/2014,Winter 2014,7,"Ben, Jen Savarro, Adam",Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
351,1/28/2014,Winter 2014,7,Keri and Taylor,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
352,1/28/2014,Winter 2014,7,"Ben, Jen Savarro, Adam",Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
353,1/28/2014,Winter 2014,7,Keri and Taylor,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
354,2/11/2014,Winter 2014,7.5,Ben and Taylor,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
355,2/11/2014,Winter 2014,7.5,Liz and Keri,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
356,2/11/2014,Winter 2014,7,Ben and Taylor,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,60,1000,2000
357,2/11/2014,Winter 2014,7,Liz and Keri,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,50,1000,2000
378,3/12/2014,Spring 2014,8,Liz and Taylor,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
379,3/12/2014,Spring 2014,8,Liz and Taylor,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
380,3/12/2014,Spring 2014,8,Liz and Taylor,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
381,3/12/2014,Spring 2014,8,Liz and Taylor,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
391,3/13/2014,Spring 2014,8,Liz and Jess,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
392,3/13/2014,Spring 2014,8,Liz and Jess,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,47,1000,2000
393,3/13/2014,Spring 2014,8,Liz and Jess,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
394,3/13/2014,Spring 2014,8,Liz and Jess,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,38,1000,2000
401,3/14/2014,Spring 2014,8,Liz and Ellie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
402,3/14/2014,Spring 2014,8,Liz and Ellie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
403,3/14/2014,Spring 2014,8,Liz and Ellie,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
404,3/14/2014,Spring 2014,8,Liz and Ellie,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
411,3/15/2014,Spring 2014,8,Jess and Taylor,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
412,3/15/2014,Spring 2014,8,Jess and Taylor,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
413,3/15/2014,Spring 2014,8,Jess and Taylor,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
414,3/15/2014,Spring 2014,8,Jess and Taylor,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
424,3/19/2014,Spring 2014,8,Liz and Jess,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
425,3/19/2014,Spring 2014,8,Liz and Jess,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
426,3/19/2014,Spring 2014,8,Liz and Jess,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
427,3/19/2014,Spring 2014,8,Liz and Jess,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
434,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
435,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
436,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
437,3/20/2014,Spring 2014,8,Ellie and Taylor,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
444,3/21/2014,Spring 2014,8,Jess and Taylor,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
445,3/21/2014,Spring 2014,8,Jess and Taylor,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
446,3/21/2014,Spring 2014,8,Jess and Taylor,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,33,1000,2000
447,3/21/2014,Spring 2014,8,Jess and Taylor,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
457,3/29/2014,Spring 2014,8,Carlos and Jess,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
458,3/29/2014,Spring 2014,8,Carlos and Jess,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
459,3/29/2014,Spring 2014,8,Carlos and Jess,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
460,3/29/2014,Spring 2014,8,Carlos and Jess,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
461,3/29/2014,Spring 2014,8,Jess and Taylor,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,27,1000,2000
462,3/29/2014,Spring 2014,8,Jess and Taylor,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
463,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
464,3/30/2014,Spring 2014,8,Liz and Ed,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
465,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
466,3/30/2014,Spring 2014,8,Liz and Elissa,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,48,1000,2000
470,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,50,1000,2000
471,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,50,1000,2000
472,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
473,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
474,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,39,1000,2000
475,3/31/2014,Spring 2014,8,Jess and Taylor,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
1416,5/23/2014,Spring 2014,9,Allison and Ed,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,31,1000,2000
1417,5/23/2014,Spring 2014,9,Adam and Liz,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
1418,5/23/2014,Spring 2014,9,Allison and Ed,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
1419,5/23/2014,Spring 2014,9,Adam and Liz,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
1420,5/23/2014,Spring 2014,9,Adam and Liz,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
1421,5/23/2014,Spring 2014,9,Ed and Carlos,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,25,1000,2000
1422,6/14/2014,Summer 2014,9,Liz and Jessie,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,77,1000,2000
1423,6/14/2014,Summer 2014,9,Lad and Liz R. ,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
1424,6/14/2014,Summer 2014,9,Liz and Jessie,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,63,1000,2000
1425,6/14/2014,Summer 2014,9,Lad and Liz R. ,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
1426,6/14/2014,Summer 2014,9,Lad and Liz R. ,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
1427,6/14/2014,Summer 2014,9,Liz and Jessie,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
1428,6/14/2014,Summer 2014,9,Lad and Liz R. ,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
1429,6/14/2014,Summer 2014,9,Liz and Jessie,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
1430,6/15/2014,Summer 2014,9,Lad and Jes,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,63,1000,2000
1431,6/15/2014,Summer 2014,9,Keri and Jessie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
1432,6/15/2014,Summer 2014,9,Lad and Jes,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
1433,6/15/2014,Summer 2014,9,Keri and Jessie,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
1434,6/15/2014,Summer 2014,9,Lad and Jes,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,62,1000,2000
1435,6/15/2014,Summer 2014,9,Keri and Jessie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
1436,6/15/2014,Summer 2014,9,Lad and Jes,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
1437,6/15/2014,Summer 2014,9,Keri and Jessie,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,30,1000,2000
1439,6/16/2014,Summer 2014,9,Emily and Lad,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
1440,6/16/2014,Summer 2014,9,Jes and Jessie,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
1441,6/16/2014,Summer 2014,9,Emily and Lad,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
1442,6/16/2014,Summer 2014,9,Jes and Jessie,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
1443,6/16/2014,Summer 2014,9,Jes and Jessie,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
1444,6/16/2014,Summer 2014,9,Emily and Lad,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2009,4/23/2013,Spring 2013,3,Shelby/Greg,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2010,4/23/2013,Spring 2013,3,Ryan/Vanessa,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2011,4/23/2013,Spring 2013,3,Shelby/Greg,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2012,4/23/2013,Spring 2013,3,Ryan/Vanessa,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2017,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000
2018,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,46,1000,2000
2019,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,63,1000,2000
2020,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2035,7/9/2013,Summer 2013,4,Kristian/Catie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2036,7/9/2013,Summer 2013,4,Ana/Alex,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2037,7/9/2013,Summer 2013,4,Ryan/Ben,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2038,7/9/2013,Summer 2013,4,Ana/Alex,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2043,7/10/2013,Summer 2013,4,Terry/Ana,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2044,7/10/2013,Summer 2013,4,Ryan/Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2045,7/10/2013,Summer 2013,4,Ryan/Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2046,7/10/2013,Summer 2013,4,Terry/Ana,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2051,7/19/2013,Summer 2013,4,Ryan/Shelby,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2052,7/19/2013,Summer 2013,4,Ryan/Shelby,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2059,7/23/2013,Summer 2013,4,Shelby/Ryan,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2060,7/23/2013,Summer 2013,4,Ana/Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2061,8/20/2013,Summer 2013,4,Christina/Ana,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2062,8/20/2013,Summer 2013,4,Ryan/Kristian,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2063,9/23/2013,Fall 2013,5,Katie/Shelby,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,72,1000,2000
2064,9/23/2013,Fall 2013,5,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2065,9/23/2013,Fall 2013,5,Ryan/Katie,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2066,9/23/2013,Fall 2013,5,Ana/Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2075,9/24/2013,Fall 2013,5,Ryan/Shelby,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2076,9/24/2013,Fall 2013,5,Kristian/Ana,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2077,9/24/2013,Fall 2013,5,Kristian/Katie,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2078,9/24/2013,Fall 2013,5,Ryan/Shelby,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2087,9/25/2013,Fall 2013,5,Shelby/Ryan,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2088,9/25/2013,Fall 2013,5,Katie/Terry,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000
2089,9/25/2013,Fall 2013,5,Shelby/Ryan,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2090,9/25/2013,Fall 2013,5,Katie/Terry,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2091,9/25/2013,Fall 2013,5,Shelby/Ryan,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,33,1000,2000
2092,9/25/2013,Fall 2013,5,Katie/Terry,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,33,1000,2000
2093,9/25/2013,Fall 2013,5,Shelby/Ryan,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2094,9/25/2013,Fall 2013,5,Katie/Terry,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2095,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000
2096,10/21/2013,Fall 2013,6,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000
2097,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,66,1000,2000
2098,10/21/2013,Fall 2013,6,Katie/Ana,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2107,10/22/2013,Fall 2013,6,Shelby/Kristian,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,63,1000,2000
2108,10/22/2013,Fall 2013,6,Katie/Ana,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000
2109,10/22/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2110,10/22/2013,Fall 2013,6,Katie/Ana,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2111,10/22/2013,Fall 2013,6,Shelby/Kristian,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,67,1000,2000
2112,10/22/2013,Fall 2013,6,Katie/Ana,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2117,11/7/2013,Fall 2013,6,Shelby/Kristian,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2118,11/7/2013,Fall 2013,6,Katie/Ana,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2119,11/7/2013,Fall 2013,6,Shelby/Kristian,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,32,1000,2000
2120,11/7/2013,Fall 2013,6,Katie/Ana,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,34,1000,2000
2121,11/7/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2122,11/7/2013,Fall 2013,6,Katie/Ana,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2127,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000
2128,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2129,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2130,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2131,12/12/2013,Winter 2014,7,Kristian/Terry,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,66,1000,2000
2132,12/12/2013,Winter 2014,7,Katie/Ana,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2133,12/12/2013,Winter 2014,7,Kristian/Terry,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2134,12/12/2013,Winter 2014,7,Katie/Ana,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2139,1/6/2014,Winter 2014,7,Ana/Katie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,44,1000,2000
2140,1/6/2014,Winter 2014,7,Ana/Katie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2141,1/6/2014,Winter 2014,7,Katie/Shelby,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,34,1000,2000
2142,1/6/2014,Winter 2014,7,Katie/Shelby,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,34,1000,2000
2147,1/13/2014,Winter 2014,7,Shelby/Kristian,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2148,1/13/2014,Winter 2014,7,Katie/Ana,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2149,1/13/2014,Winter 2014,7,Katie/Ana,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,63,1000,2000
